timestamp_local,sleep_stage_num_somnofy,distance_mean,movement_mean,respiration_rate_mean,signal_quality_mean,sleep_stage_num_emfit,hr,rr,act,sleep_stage_num_psg
2022-01-04 21:47:30+00:00,0.0,1.0,0.0,0.0,4.0,3.0,61.0,12.3,38.0,0.0
2022-01-04 21:48:00+00:00,0.0,1.0,0.0,0.0,3.0,3.0,61.0,10.8,31.0,0.0
2022-01-04 21:48:30+00:00,0.0,1.0,0.0,0.0,4.0,3.0,59.0,11.8,36.0,0.0
2022-01-04 21:49:00+00:00,0.0,1.0,0.0,12.0,5.0,3.0,59.0,11.6,35.0,0.0
2022-01-04 21:49:30+00:00,0.0,1.0,0.0,11.0,6.0,3.0,61.0,11.8,34.0,2.0
2022-01-04 21:50:00+00:00,0.0,1.0,0.0,13.0,6.0,3.0,60.0,11.6,35.0,2.0
2022-01-04 21:50:30+00:00,0.0,1.0,0.0,10.0,6.0,3.0,59.0,11.8,67.0,2.0
2022-01-04 21:51:00+00:00,0.0,1.0,50.0,12.0,7.0,3.0,61.0,11.8,27.0,2.0
2022-01-04 21:51:30+00:00,0.0,1.0,5.0,0.0,7.0,3.0,57.0,11.4,23.0,0.0
2022-01-04 21:52:00+00:00,0.0,1.0,0.0,12.0,6.0,3.0,58.0,11.8,33.0,0.0
2022-01-04 21:52:30+00:00,0.0,1.0,0.0,13.0,8.0,3.0,61.5,12.1,30.0,2.0
2022-01-04 21:53:00+00:00,0.0,1.0,35.0,12.0,7.0,3.0,63.0,12.1,540.0,2.0
2022-01-04 21:53:30+00:00,0.0,1.0,74.0,0.0,7.0,3.0,62.0,12.1,30.5,0.0
2022-01-04 21:54:00+00:00,0.0,1.0,19.0,0.0,3.0,3.0,57.0,12.1,0.0,0.0
2022-01-04 21:54:30+00:00,0.0,1.0,0.0,0.0,5.0,3.0,61.5,12.55,0.0,0.0
2022-01-04 21:55:00+00:00,0.0,1.0,0.0,14.0,10.0,3.0,61.0,13.1,0.0,0.0
2022-01-04 21:55:30+00:00,0.0,1.0,49.0,13.0,9.0,3.0,62.0,13.1,0.0,2.0
2022-01-04 21:56:00+00:00,0.0,1.0,0.0,0.0,3.0,3.0,63.0,13.1,0.0,2.0
2022-01-04 21:56:30+00:00,0.0,1.0,0.0,14.0,9.0,3.0,64.0,13.1,0.0,2.0
2022-01-04 21:57:00+00:00,0.0,1.0,0.0,15.0,9.0,3.0,62.0,14.1,0.0,2.0
2022-01-04 21:57:30+00:00,0.0,1.0,0.0,14.0,9.0,3.0,60.0,13.2,0.0,2.0
2022-01-04 21:58:00+00:00,2.0,1.0,0.0,14.0,8.0,3.0,61.0,12.1,0.0,2.0
2022-01-04 21:58:30+00:00,2.0,1.0,0.0,12.0,8.0,3.0,60.0,12.05,0.0,2.0
2022-01-04 21:59:00+00:00,2.0,1.0,0.0,13.0,8.0,3.0,60.0,12.0,0.0,2.0
2022-01-04 21:59:30+00:00,2.0,1.0,0.0,13.0,8.0,3.0,59.0,14.1,0.0,2.0
2022-01-04 22:00:00+00:00,2.0,1.0,0.0,14.0,8.0,3.0,60.0,14.0,0.0,2.0
2022-01-04 22:00:30+00:00,2.0,1.0,0.0,13.0,8.0,3.0,59.0,13.6,1.0,2.0
2022-01-04 22:01:00+00:00,2.0,1.0,3.0,13.0,8.0,3.0,58.0,13.6,1.0,2.0
2022-01-04 22:01:30+00:00,2.0,1.0,0.0,12.0,9.0,3.0,56.0,13.6,10.5,2.0
2022-01-04 22:02:00+00:00,2.0,1.0,0.0,12.0,7.0,3.0,57.0,12.5,19.0,2.0
2022-01-04 22:02:30+00:00,2.0,1.0,0.0,12.0,8.0,3.0,57.0,12.6,9.0,2.0
2022-01-04 22:03:00+00:00,2.0,1.0,4.0,13.0,7.0,3.0,56.0,12.8,4.0,2.0
2022-01-04 22:03:30+00:00,2.0,1.0,0.0,12.0,8.0,3.0,58.0,12.2,18.5,2.0
2022-01-04 22:04:00+00:00,2.0,1.0,0.0,11.0,9.0,3.0,58.0,11.5,2.0,2.0
2022-01-04 22:04:30+00:00,2.0,1.0,0.0,13.0,7.0,3.0,57.0,11.1,21.0,2.0
2022-01-04 22:05:00+00:00,2.0,1.0,0.0,0.0,6.0,3.0,58.0,11.1,7.0,2.0
2022-01-04 22:05:30+00:00,2.0,1.0,0.0,0.0,6.0,3.0,57.0,10.6,13.5,2.0
2022-01-04 22:06:00+00:00,2.0,1.0,0.0,11.0,9.0,3.0,57.0,11.1,3.0,3.0
2022-01-04 22:06:30+00:00,2.0,1.0,0.0,12.0,8.0,3.0,61.0,11.7,22.0,3.0
2022-01-04 22:07:00+00:00,2.0,1.0,0.0,13.0,8.0,3.0,58.0,12.1,19.0,3.0
2022-01-04 22:07:30+00:00,2.0,1.0,0.0,13.0,7.0,3.0,56.0,12.15,29.0,3.0
2022-01-04 22:08:00+00:00,2.0,1.0,0.0,11.0,5.0,3.0,57.0,11.8,22.0,3.0
2022-01-04 22:08:30+00:00,2.0,1.0,0.0,11.0,8.0,3.0,57.0,11.8,27.0,3.0
2022-01-04 22:09:00+00:00,2.0,1.0,0.0,12.0,8.0,2.0,59.0,12.1,26.0,3.0
2022-01-04 22:09:30+00:00,2.0,1.0,0.0,12.0,9.0,2.0,59.0,12.1,26.5,3.0
2022-01-04 22:10:00+00:00,2.0,1.0,0.0,12.0,5.0,2.0,59.0,12.0,28.0,3.0
2022-01-04 22:10:30+00:00,2.0,1.0,0.0,12.0,1.0,2.0,58.0,11.8,24.5,3.0
2022-01-04 22:11:00+00:00,2.0,1.0,0.0,12.0,5.0,2.0,60.0,12.3,25.0,3.0
2022-01-04 22:11:30+00:00,2.0,1.0,0.0,13.0,6.0,2.0,60.0,12.55,34.0,3.0
2022-01-04 22:12:00+00:00,2.0,1.0,0.0,0.0,5.0,2.0,59.0,12.5,21.0,3.0
2022-01-04 22:12:30+00:00,2.0,1.0,0.0,13.0,9.0,2.0,58.0,11.9,31.0,3.0
2022-01-04 22:13:00+00:00,2.0,1.0,0.0,12.0,8.0,2.0,59.0,11.8,25.0,3.0
