timestamp_local,sleep_stage_num_somnofy,distance_mean,movement_mean,respiration_rate_mean,signal_quality_mean,sleep_stage_num_emfit,hr,rr,act,sleep_stage_num_psg
2022-05-24 21:18:30+00:00,0.0,1.0,0.0,13.0,9.0,2.0,59.0,13.6,35.0,0.0
2022-05-24 21:19:00+00:00,0.0,1.0,0.0,14.0,10.0,2.0,59.0,13.6,25.0,0.0
2022-05-24 21:19:30+00:00,0.0,1.0,11.0,13.0,10.0,2.0,59.0,13.6,56.0,0.0
2022-05-24 21:20:00+00:00,0.0,1.0,3.0,16.0,5.0,2.0,63.0,14.6,43.0,0.0
2022-05-24 21:20:30+00:00,0.0,1.0,11.0,16.0,10.0,2.0,62.5,16.35,37.5,0.0
2022-05-24 21:21:00+00:00,0.0,1.0,0.0,16.0,6.0,2.0,59.0,16.2,57.0,0.0
2022-05-24 21:21:30+00:00,0.0,1.0,2.0,16.0,10.0,2.0,59.0,15.45,37.5,0.0
2022-05-24 21:22:00+00:00,0.0,1.0,4.0,14.0,10.0,2.0,59.0,14.5,32.0,0.0
2022-05-24 21:22:30+00:00,0.0,1.0,3.0,15.0,10.0,2.0,60.0,14.9,34.0,0.0
2022-05-24 21:23:00+00:00,0.0,1.0,2.0,15.0,10.0,2.0,59.0,15.0,30.0,0.0
2022-05-24 21:23:30+00:00,0.0,1.0,3.0,15.0,10.0,2.0,59.0,15.0,46.0,0.0
2022-05-24 21:24:00+00:00,0.0,1.0,16.0,14.0,7.0,2.0,58.0,14.6,7.0,0.0
2022-05-24 21:24:30+00:00,0.0,1.0,1.0,14.0,9.0,2.0,58.0,14.3,24.0,0.0
2022-05-24 21:25:00+00:00,0.0,1.0,1.0,14.0,10.0,2.0,59.0,14.6,30.0,0.0
2022-05-24 21:25:30+00:00,0.0,1.0,8.0,16.0,10.0,2.0,59.0,15.0,49.0,0.0
2022-05-24 21:26:00+00:00,0.0,1.0,26.0,16.0,8.0,2.0,58.0,15.1,24.0,0.0
2022-05-24 21:26:30+00:00,0.0,1.0,2.0,14.0,6.0,2.0,58.0,14.6,29.0,0.0
2022-05-24 21:27:00+00:00,0.0,1.0,0.0,15.0,10.0,2.0,59.0,14.8,47.0,0.0
2022-05-24 21:27:30+00:00,0.0,1.0,5.0,16.0,9.0,2.0,61.0,15.05,44.5,0.0
2022-05-24 21:28:00+00:00,0.0,1.0,1.0,13.0,7.0,2.0,61.0,14.0,54.0,0.0
2022-05-24 21:28:30+00:00,0.0,1.0,1.0,15.0,10.0,2.0,63.0,15.2,34.0,0.0
2022-05-24 21:29:00+00:00,0.0,1.0,0.0,16.0,10.0,2.0,62.0,15.6,49.0,0.0
2022-05-24 21:29:30+00:00,2.0,1.0,0.0,14.0,10.0,2.0,61.0,14.05,22.5,0.0
2022-05-24 21:30:00+00:00,2.0,1.0,0.0,14.0,10.0,3.0,61.0,13.6,59.0,0.0
