timestamp_local,sleep_stage_num_somnofy,distance_mean,movement_mean,respiration_rate_mean,signal_quality_mean,sleep_stage_num_emfit,hr,rr,act,sleep_stage_num_psg
2021-09-26 20:19:00+00:00,0.0,1.0,0.0,12.0,5.0,2.0,55.0,10.2,46.5,0.0
2021-09-26 20:19:30+00:00,0.0,1.0,0.0,12.0,9.0,2.0,55.0,11.3,74.0,0.0
2021-09-26 20:20:00+00:00,0.0,1.0,0.0,15.0,9.0,2.0,55.0,14.2,80.0,0.0
2021-09-26 20:20:30+00:00,0.0,1.0,0.0,15.0,9.0,2.0,55.0,15.1,73.0,0.0
2021-09-26 20:21:00+00:00,0.0,1.0,0.0,14.0,7.0,2.0,55.0,14.2,44.5,0.0
2021-09-26 20:21:30+00:00,0.0,1.0,0.0,13.0,8.0,2.0,54.0,13.3,56.0,0.0
2021-09-26 20:22:00+00:00,0.0,1.0,0.0,14.0,8.0,2.0,53.0,13.45,69.5,0.0
2021-09-26 20:22:30+00:00,0.0,1.0,0.0,15.0,9.0,2.0,52.0,15.3,88.0,0.0
2021-09-26 20:23:00+00:00,0.0,1.0,0.0,0.0,4.0,2.0,53.0,14.75,41.5,0.0
2021-09-26 20:23:30+00:00,0.0,1.0,0.0,11.0,8.0,2.0,53.0,12.1,57.0,0.0
2021-09-26 20:24:00+00:00,0.0,1.0,0.0,14.0,6.0,2.0,53.0,11.7,71.0,0.0
2021-09-26 20:24:30+00:00,0.0,1.0,0.0,15.0,9.0,2.0,54.0,13.8,71.0,0.0
2021-09-26 20:25:00+00:00,0.0,1.0,0.0,15.0,8.0,2.0,52.5,15.05,120.0,0.0
2021-09-26 20:25:30+00:00,0.0,1.0,34.0,0.0,6.0,2.0,53.0,15.3,87.0,0.0
2021-09-26 20:26:00+00:00,0.0,1.0,0.0,14.0,7.0,2.0,55.0,14.9,62.5,0.0
2021-09-26 20:26:30+00:00,0.0,1.0,0.0,13.0,6.0,2.0,55.0,14.3,39.0,0.0
2021-09-26 20:27:00+00:00,0.0,1.0,0.0,12.0,6.0,2.0,53.0,13.05,47.5,0.0
2021-09-26 20:27:30+00:00,0.0,1.0,0.0,13.0,9.0,2.0,53.0,14.1,39.0,0.0
